TOTAL_VALUE,princ_1,princ_2,LOT_SQFT,GROSS_AREA,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,YR_BUILT_CAT_0,YR_BUILT_CAT_1,YR_BUILT_CAT_2,REMODEL_Unknown,REMODEL_Recent,REMODEL_Old
362.7,-0.2400416618516995,0.1635213638026849,6375,2758,1539,1.5,6,3,2,0,1,1,0,1,0,1,0,0
314.4,-0.7400856717381276,0.36386869856764337,6222,2662,1190,1.0,5,2,1,0,1,0,0,1,0,1,0,0
531.9,1.1646316890161243,-0.04482288948025582,7589,3522,2100,2.0,8,4,1,1,1,1,0,1,0,1,0,0
566.2,3.096047752068298,-0.6342516617148499,8500,5034,2698,2.0,10,5,2,1,1,1,0,1,0,1,0,0
338.8,-1.4832897622609889,0.47680607748303944,5629,1826,1152,2.0,6,3,1,0,1,0,0,1,0,1,0,0
397.7,0.4821226974154489,-0.06032781203205676,6733,3067,1918,1.5,6,3,1,1,1,1,0,1,0,1,0,0
302.5,-0.40987290040792806,-0.5255666373710676,4500,3156,1422,1.0,7,4,1,0,1,1,0,1,0,1,0,0
373.7,-0.7133937864773282,0.39618955672370315,6375,2228,1458,2.0,6,3,1,1,1,0,1,0,0,1,0,0
351.2,1.2362571948605172,-0.7372154585770279,6009,3952,2128,2.0,7,3,2,0,1,1,0,1,0,1,0,0
307.3,-0.7941054774341819,-0.7062274537598398,3600,3039,1295,1.0,4,1,1,1,1,0,0,1,0,1,0,0
349.6,-0.22760432104902797,-0.4081346233154322,5000,3227,1462,1.0,7,4,1,1,1,1,0,1,0,1,0,0
692.0,4.004113559801543,-1.688492794807875,7105,5706,3270,2.0,10,5,4,1,1,1,0,0,1,0,1,0
409.4,0.904983366491507,-1.1433649985069045,4672,3573,2272,2.0,9,5,1,1,1,1,1,0,0,1,0,0
338.1,-1.6156414608152927,-0.18426597808772843,3900,1896,1248,2.0,7,2,1,1,1,1,0,1,0,1,0,0
380.3,0.23346312146518428,-0.07464605269179464,6375,3160,1699,1.5,7,3,1,1,1,0,0,1,0,1,0,0
407.9,-1.3109473868380421,0.08346212355687332,4910,1952,1328,2.0,8,3,1,1,1,1,0,1,0,1,0,0
296.1,-2.013449524835702,0.6466922947658645,5370,1692,816,1.0,6,3,1,1,1,1,0,1,0,1,0,0
354.3,-1.255395142140792,0.0924960620723162,4988,2089,1280,2.0,5,2,1,1,1,1,0,1,0,0,1,0
304.8,-1.2188381792866294,0.10440132573949923,5025,2464,1075,1.0,6,3,1,1,1,1,0,1,0,1,0,0
302.0,-0.9211859047745167,0.7815346695006969,7005,2356,1108,1.0,5,2,1,0,1,1,0,1,0,0,0,1
350.2,-0.5256742420981529,-0.46649831726476254,4502,3057,1383,1.0,7,4,2,0,1,1,0,1,0,1,0,0
771.0,7.257488220067081,5.1966623895524595,27408,5786,3050,2.0,12,4,3,0,1,0,0,1,0,0,1,0
297.5,-0.8427487182291405,-0.5167868827375385,4000,2876,1295,1.0,7,3,1,0,1,0,0,1,0,1,0,0
272.1,-1.6642933478859452,0.1041645281006217,4500,2062,1016,1.0,5,2,1,0,1,1,0,1,0,1,0,0
361.8,-0.8534278672518321,0.35164274351654096,6097,2186,1404,2.0,6,3,1,0,1,1,0,1,0,1,0,0
438.1,0.8608005563196377,1.4714261570313623,10800,3211,1560,2.0,6,3,1,1,1,1,1,0,0,1,0,0
333.2,-0.951974332071496,-0.04734055847688681,5000,2528,1269,1.5,6,3,1,1,1,0,0,1,0,1,0,0
634.3,2.9181175216199704,0.9671826060527755,12075,4681,2239,1.5,8,3,2,1,1,1,0,1,0,1,0,0
396.8,-0.136435241466832,0.28413685061983995,6785,2807,1538,1.5,6,3,2,0,1,1,0,1,0,1,0,0
602.7,2.5876266946354534,-0.36754232306250945,8536,4500,2584,2.0,9,4,1,2,1,1,0,1,0,1,0,0
316.8,-1.7929741268978883,-0.09259172826744991,3900,1804,1152,2.0,6,3,1,0,1,1,0,1,0,1,0,0
328.9,-1.3556121435937456,-0.2723050246325608,4000,2122,1318,2.0,6,3,1,1,1,1,0,1,0,1,0,0
365.5,-0.3214011124561335,-0.3796704591271117,4983,2876,1600,2.0,6,3,1,1,1,1,0,1,0,1,0,0
559.9,3.421292579562625,-2.0689507846528135,5483,5595,3074,2.0,8,4,2,0,1,1,0,1,0,1,0,0
362.3,-0.7076274686363702,-0.19540097345478286,4960,2543,1476,2.0,6,3,1,0,1,0,0,1,0,1,0,0
398.5,0.031015889273331095,-0.5525456655063709,5000,3108,1758,2.0,7,3,1,1,1,1,0,1,0,1,0,0
485.2,0.5859147307009813,-0.2518396593619709,6400,3210,1968,2.0,9,4,1,1,1,1,0,1,0,1,0,0
351.2,-0.6039802719461453,0.07583905216173263,5725,2584,1428,1.5,6,3,1,0,1,0,0,1,0,1,0,0
337.6,-1.3232748534082777,0.14412653753033536,5000,2324,1075,1.0,6,2,1,0,1,1,0,1,0,1,0,0
671.4,3.400030605374738,-1.6674195772282732,6410,5496,2981,2.0,8,4,3,1,1,1,0,1,0,1,0,0
328.6,-1.3441622557752433,-0.27779845091421324,4000,2138,1318,2.0,6,3,1,1,1,1,0,1,0,1,0,0
715.0,2.7906677809124965,1.065435838830497,12189,4234,2388,2.0,7,4,1,1,1,1,0,1,0,0,1,0
329.7,-0.39585096034363926,0.09464268509438391,6000,2915,1363,1.0,6,3,1,0,1,1,0,1,0,1,0,0
367.1,-0.6488042003663514,-0.18402069881852703,5060,2556,1504,2.0,7,4,1,1,1,1,0,1,0,1,0,0
404.0,-0.4211125926665884,0.31572740758753265,6510,2692,1404,2.0,6,2,2,0,1,1,0,1,0,1,0,0
378.4,-0.6830482891905724,-0.29331348394143086,4767,2482,1563,2.0,7,3,1,0,1,0,0,1,0,1,0,0
322.0,-1.0631165202602062,-0.051371882214703686,4868,2344,1306,1.5,7,4,1,1,1,1,0,1,0,1,0,0
333.3,-0.8828345950541048,-0.5972159963469219,3760,2877,1295,1.0,7,4,1,1,1,1,0,1,0,1,0,0
358.3,-0.7798412761987373,0.44977365213705006,6375,2648,1142,1.0,6,3,2,0,1,1,0,1,0,1,0,0
353.3,-1.368484788247771,0.19288792813428943,5090,1996,1225,2.0,6,3,1,1,1,0,0,1,0,0,1,0
511.6,1.698271520551764,-0.8759375942817377,6240,4236,2317,2.0,10,4,3,0,1,1,0,1,0,1,0,0
560.7,4.857180633547819,-0.618181926520965,10658,6153,3209,2.0,9,5,2,1,1,1,1,0,0,1,0,0
402.3,-0.02733275313696236,-0.07716381578752571,6083,2714,1792,2.0,8,3,1,1,1,0,0,1,0,0,0,1
332.5,-1.0264283356355801,0.08275703207152871,5241,2232,1352,2.0,6,3,1,0,1,0,0,1,0,1,0,0
295.8,-1.2402006668388128,-0.5786955929382392,3375,2633,1194,1.0,6,2,1,0,1,0,0,1,0,1,0,0
360.3,-0.2669880895864971,0.1465046771068773,6310,2666,1582,2.0,7,3,1,1,1,1,0,1,0,1,0,0
482.3,1.6850119964702297,1.264664688071772,11324,3555,1981,2.0,10,5,1,1,1,1,0,1,0,0,0,1
335.0,-1.3906774250379093,-0.25548140664500013,4000,2073,1318,2.0,5,3,1,1,1,1,0,1,0,1,0,0
357.9,-0.7762558340461452,-0.06833917830704717,5190,2360,1496,2.0,7,3,1,1,1,1,0,1,0,1,0,0
413.2,0.24651451434424615,-0.5813343649658348,5200,3162,1881,2.0,6,3,1,1,1,1,0,1,0,1,0,0
360.3,0.2571558018426969,-0.6928440644307778,4891,3768,1562,2.0,8,5,2,0,1,0,0,1,0,1,0,0
251.9,-2.0428400057910006,0.033800432259705235,3874,1870,900,1.0,5,2,1,0,1,0,0,1,0,0,0,1
378.9,-0.11046390525241016,-0.6342527045805001,4632,3074,1711,2.0,7,4,1,1,1,0,0,1,0,1,0,0
298.8,-1.3228770212027523,0.07136606088952191,4835,2268,1134,1.0,6,2,1,1,1,1,0,1,0,1,0,0
289.5,-1.5006309520082382,0.23471309694150297,5000,2206,995,1.0,5,2,1,0,1,0,0,1,0,1,0,0
480.3,1.6307841547906525,-1.303206203190386,5146,4275,2395,2.0,7,3,1,2,1,0,1,0,0,1,0,0
354.4,-0.6634579630997524,0.6254272186766815,6950,2502,1248,2.0,7,3,1,1,1,1,0,1,0,1,0,0
458.4,1.201949102462082,-0.7057427682376441,6065,3696,2248,2.0,9,3,1,1,1,0,1,0,0,0,0,1
360.9,-0.4107266961597569,-0.24909526900952064,5182,2824,1526,1.5,8,3,1,1,1,1,0,1,0,1,0,0
344.5,-0.8582245727417254,-0.7738422650297272,3375,2886,1367,1.0,7,3,1,0,1,0,0,1,0,0,1,0
346.4,-1.2968505591823187,-0.17534920064891232,4307,2076,1352,2.0,6,2,1,0,1,0,0,1,0,0,0,1
327.1,-1.2797566367961672,-0.30869897374850835,4000,2228,1318,2.0,6,3,1,0,1,0,0,1,0,1,0,0
327.1,-1.498825783166544,0.6731763139079698,6076,1776,1104,2.0,6,3,1,0,1,0,0,1,0,0,0,1
603.3,3.5877878791943147,-1.0537204683918107,8102,5384,2964,2.0,9,4,1,1,1,1,0,1,0,0,1,0
558.6,0.5326891782623263,-0.2263717912814215,6400,3134,1969,2.0,8,4,1,1,1,1,0,1,0,1,0,0
358.0,-0.2776901743411865,1.3101523826468626,9040,2590,1220,1.0,6,3,1,0,1,1,0,1,0,1,0,0
482.0,1.9628737041068984,-1.6515922305546897,4720,4553,2572,2.0,9,5,1,1,1,0,0,1,0,1,0,0
341.3,-1.1752347643244665,0.15116326545037986,5230,2064,1329,2.0,8,3,1,0,1,1,0,1,0,1,0,0
417.4,-0.4243715081978181,-0.34153530825335193,4960,2697,1625,2.0,7,3,1,0,1,1,0,1,0,1,0,0
372.7,-0.6397793787110225,-0.3028674312328535,4792,2556,1551,2.0,8,3,1,0,1,1,0,1,0,1,0,0
349.3,0.4066017069727696,-0.42268043386497656,5792,3000,2032,2.0,12,3,2,0,1,0,1,0,0,1,0,0
314.4,-0.6852161715146328,-0.21282357573769425,4914,2879,1295,1.0,5,2,1,0,1,0,0,1,0,1,0,0
343.4,-1.0034635627025819,-0.025178341673345126,5000,2396,1306,1.5,7,3,1,1,1,1,0,1,0,1,0,0
431.5,0.6339900536172303,-0.6961961972234604,5403,3342,2074,2.5,7,4,1,1,1,1,0,1,0,1,0,0
268.3,-2.6422241474071253,0.3901791957710743,4000,1392,660,1.0,4,2,1,0,1,1,0,0,1,1,0,0
317.1,-1.1130265175837142,0.208186874014356,5443,2063,1352,2.0,6,3,1,0,1,0,0,1,0,1,0,0
349.5,-0.8377393923085458,-0.5191902567357615,4000,2883,1295,1.0,7,2,2,0,1,1,0,1,0,0,1,0
416.6,-0.6229221218941773,-0.30660290461754863,4800,2602,1536,2.0,6,3,1,1,1,1,0,1,0,1,0,0
526.3,1.8525290644622592,-0.22939867085258542,8000,3790,2467,2.0,8,4,2,0,1,1,0,1,0,1,0,0
371.9,-0.6292408448792509,0.8424627267832374,7515,2388,1265,1.5,6,3,2,0,1,1,0,1,0,1,0,0
483.4,0.14864399070807288,-0.7084478367918197,4800,2932,1997,2.0,8,4,1,1,1,1,0,1,0,1,0,0
366.5,-0.9159030511058683,0.06433601585248294,5325,2360,1356,2.0,6,3,1,1,1,0,0,1,0,0,1,0
522.5,1.5574832795055027,-1.2137917291972034,5294,3967,2500,2.5,9,4,1,1,1,0,0,1,0,0,0,1
468.3,2.304644974722574,-1.655910705146872,5145,4532,2817,2.0,8,4,1,0,1,1,1,0,0,0,1,0
412.2,0.507690826660879,0.08128364360718347,7090,3151,1836,2.0,8,3,1,1,1,1,0,0,1,1,0,0
358.2,-0.5713917113640185,0.31773685931632234,6325,2685,1306,1.5,6,3,1,1,1,0,0,1,0,1,0,0
343.8,-0.952433827455582,0.02569418982020405,5199,2248,1412,2.0,7,3,1,1,1,1,0,1,0,1,0,0
453.6,3.0574956734454197,-2.086529080954302,5000,5401,2951,2.0,13,4,2,0,1,0,0,1,0,1,0,0
426.5,-0.3031425626531596,-0.3905747502969733,5000,2680,1734,2.0,6,3,2,0,1,0,0,1,0,0,0,1
323.6,-0.4207205863654521,-0.4619609894077799,4637,3144,1400,1.0,7,4,1,0,1,0,0,1,0,1,0,0
302.2,-1.769405975688227,0.35103302335682585,4958,1954,925,1.0,5,2,1,0,1,1,0,1,0,0,1,0
472.9,2.548887849159528,-0.9044286116661052,7199,4757,2588,2.0,10,5,1,1,1,0,1,0,0,1,0,0
310.0,-0.9542444135792202,-0.4608895711143223,4000,2777,1260,1.0,5,2,1,1,1,1,0,1,0,1,0,0
741.1,3.6962290586600797,-0.4741687856353366,9615,5254,2916,2.0,8,5,1,1,1,1,1,0,0,1,0,0
368.4,-0.4205984532951587,-0.3092897330035541,5000,3105,1371,1.0,7,2,1,1,1,0,0,1,0,1,0,0
419.8,0.3322282854472084,-0.5687898003177477,5339,3153,1940,2.0,6,3,1,1,1,0,0,1,0,1,0,0
394.7,-1.0645004450291689,-0.12367142782024627,4687,2437,1274,2.0,6,3,1,1,1,1,0,1,0,1,0,0
350.6,-0.516299915067301,-0.143198487753964,5320,2595,1556,2.0,8,4,1,0,1,0,0,1,0,1,0,0
402.6,-0.8579399582887984,-0.23221226367749725,4700,2372,1490,2.0,6,3,1,0,1,1,0,1,0,1,0,0
400.3,0.3518269186383566,0.3047068344071823,7442,2908,1800,2.0,7,4,1,1,1,1,0,1,0,1,0,0
298.4,-1.4974080224933761,0.3431505062083404,5268,2116,1014,1.0,5,3,1,1,1,1,0,1,0,1,0,0
366.0,-0.7159214824377831,0.8715926672316638,7485,2274,1265,1.5,6,2,2,0,1,1,0,1,0,1,0,0
306.5,-0.37456333717187634,-0.4832789546896791,4638,3218,1394,1.0,6,2,1,0,1,0,0,1,0,1,0,0
348.0,-1.1106521329863568,-0.43113180151865005,3928,2212,1484,2.0,6,3,2,1,1,1,0,0,1,1,0,0
730.5,7.9002148311994915,5.752918660014457,29509,6000,3164,2.0,7,2,1,0,1,2,1,0,0,1,0,0
337.5,-1.1902986705875693,0.07009342267845484,5000,2268,1224,1.5,7,3,1,1,1,1,0,1,0,0,1,0
526.6,2.198777855534886,-0.35356206337358204,8107,4190,2503,2.0,8,3,2,1,1,1,0,1,0,0,0,1
381.1,0.6760560434135566,0.1580911841787801,7490,3090,1960,2.0,7,3,1,1,1,1,0,0,1,1,0,0
590.2,3.535302705159969,-0.845831916583777,8562,5005,3085,2.0,11,5,3,2,1,4,0,1,0,1,0,0
295.3,-1.628865646492018,0.5377414519743479,5570,2005,925,1.0,5,3,1,0,1,1,0,1,0,0,1,0
537.6,0.47839145440367364,0.80864465974518,8796,2820,1765,2.0,7,3,1,1,1,1,0,1,0,0,1,0
326.2,-1.4049624156124594,0.3311253406145899,5370,1984,1160,2.0,6,3,1,0,1,0,0,1,0,1,0,0
336.4,-1.007710289823663,-0.025132663077064358,5000,2343,1335,2.0,6,3,1,0,1,1,0,1,0,1,0,0
292.8,-1.7108913269608186,0.306208094606162,4917,2052,921,1.0,5,2,1,0,1,0,0,1,0,1,0,0
352.3,-0.2867895730929052,-0.561866553615697,4593,2931,1653,2.0,7,3,1,0,1,0,0,1,0,1,0,0
471.2,1.2085381009605731,-0.6349891749227856,6221,3884,2115,2.0,9,5,2,1,1,1,1,0,0,1,0,0
410.6,-0.30614526807330816,0.6472382967222092,7462,2422,1530,2.0,6,3,1,1,1,1,0,1,0,1,0,0
600.1,2.577034419099865,0.11197633570505418,9637,4631,2333,2.0,11,5,1,1,1,1,0,1,0,1,0,0
510.0,1.8645530821632572,-0.4200228935334354,7534,4122,2341,2.0,7,4,1,1,1,0,1,0,0,1,0,0
367.7,-1.1730789700166437,0.3117039350557286,5610,2066,1274,2.0,6,3,1,1,1,1,0,1,0,1,0,0
279.0,-1.8078546755575984,0.11902433013936924,4359,2002,950,1.0,5,2,1,0,1,0,0,1,0,1,0,0
373.4,-0.6358468091894799,-0.2114438746534285,5000,2676,1450,1.5,6,2,1,1,1,1,0,1,0,1,0,0
279.5,-2.159930985854695,0.1611245277451446,4045,1669,898,1.5,5,2,1,0,1,0,0,1,0,0,0,1
398.6,0.24675615539587664,-0.7553211057751891,4776,3315,1849,2.0,9,4,1,1,1,0,1,0,0,1,0,0
463.1,0.19175712365503053,-0.35402591731846805,5679,3022,1850,2.0,6,3,2,0,1,0,0,1,0,0,0,1
460.5,0.6311924074506943,-0.06611398869709222,6865,3502,1759,1.5,9,5,2,1,1,2,0,0,1,1,0,0
468.8,2.2640899737319256,-0.08030858712800282,8840,4112,2500,2.0,11,4,2,1,1,1,1,0,0,0,0,1
399.5,0.8127145009301975,0.7358661700614143,9030,3006,1904,2.0,8,3,1,1,1,1,0,0,1,1,0,0
370.1,-0.7766336623229765,-0.0028789580270263677,5330,2495,1392,2.0,7,4,1,1,1,1,0,1,0,1,0,0
598.9,2.1310739194801145,-0.43370115422472416,7830,4218,2468,2.0,7,3,2,1,1,1,0,1,0,1,0,0
714.1,3.168963019590446,-1.3339624315464924,6930,5207,2884,2.0,10,6,3,1,1,2,1,0,0,0,1,0
610.5,3.146732532491941,0.5024116629091863,11272,4680,2554,2.0,9,5,1,1,1,1,0,1,0,1,0,0
333.9,-0.2495241566454617,-0.6772125554171918,4352,3102,1615,1.5,8,3,2,0,1,0,0,1,0,1,0,0
527.0,1.0563877385848817,-1.1779995362411855,4745,3949,2160,2.0,7,3,2,2,1,0,0,1,0,0,1,0
343.7,-0.403099991729155,0.11778135056061183,6049,2877,1373,1.5,6,3,1,1,1,1,0,1,0,0,0,1
405.0,0.09603324926987608,0.45526717798767613,7448,3148,1431,1.0,7,3,2,0,1,0,0,1,0,1,0,0
570.2,4.1633696050963325,-1.1712736443178025,8562,5313,3436,2.5,11,6,2,1,1,3,0,1,0,0,0,1
334.2,-0.31523116971230797,-0.12731433416949745,5577,2948,1474,1.0,6,3,1,1,1,1,0,1,0,1,0,0
317.6,-1.5701905126034068,0.7770153592517072,6214,1934,925,1.0,5,2,1,0,1,0,0,1,0,1,0,0
512.6,2.003877739427018,-0.497096325237632,7514,4276,2369,2.0,7,4,1,1,1,1,0,1,0,1,0,0
659.8,2.0836437274032193,-0.5316599435434318,7535,4264,2442,2.0,8,4,2,1,1,1,1,0,0,0,0,1
342.3,-1.2550228644479042,0.30118821408622043,5490,1980,1274,2.0,6,3,1,1,1,0,0,1,0,1,0,0
286.8,-0.9054330551243185,-0.44768757354589317,4091,2796,1277,1.0,5,2,1,0,1,0,0,1,0,1,0,0
712.9,6.691306588639627,0.5419322283840554,15638,6874,3615,2.0,10,6,1,1,1,2,1,0,0,1,0,0
338.2,-0.5372443012222788,-0.24913571568165896,5000,3041,1310,1.0,8,3,1,1,1,1,0,1,0,1,0,0
344.0,-1.304173000712696,-0.03650352003510978,4620,2118,1274,2.0,6,3,1,1,1,1,0,1,0,0,1,0
273.8,-1.7689323379265662,0.5784222922964433,5502,1866,900,1.0,5,2,1,0,1,0,0,1,0,1,0,0
256.8,-2.6949340235784125,0.12108002630242908,3300,1397,714,2.0,4,2,1,0,1,0,0,1,0,1,0,0
332.3,-0.9459437604075434,0.2818282155149403,5820,2142,1392,2.0,7,3,1,0,1,0,0,1,0,0,0,1
412.0,0.9334189230871586,0.9727865861923053,9740,3006,1904,2.0,7,3,2,0,1,1,0,0,1,1,0,0
629.8,2.7006175563707093,-0.7792059181011706,7723,4382,2873,2.5,8,3,3,0,1,2,0,1,0,0,0,1
404.8,0.06403854220950878,-0.4140015492206921,5366,3124,1723,1.5,8,3,2,1,1,2,0,1,0,0,1,0
459.1,0.3870667681105053,1.3850424599326483,10040,2775,1532,2.0,7,4,1,1,1,1,0,1,0,1,0,0
385.7,-0.8430475075522142,-0.11340680588116794,5000,2354,1470,2.0,9,4,1,1,1,2,0,0,1,1,0,0
790.3,3.1999066730612875,0.7620624295803207,11965,4528,2592,2.0,10,6,3,1,1,1,0,1,0,1,0,0
261.1,-2.0137886155172118,0.07509124665994965,4007,1879,900,1.0,5,2,1,0,1,1,0,1,0,1,0,0
298.6,-0.3217042246195616,-0.11503833247929275,5610,2824,1540,1.5,7,3,1,0,1,0,0,1,0,1,0,0
646.6,4.098039338331999,-1.4277565306439595,7830,5777,3201,2.0,9,5,3,0,1,2,0,1,0,0,1,0
599.2,2.4529949291818878,-0.7412028063945992,7496,4408,2677,2.5,13,4,2,2,1,1,0,1,0,1,0,0
396.9,0.5893661770408525,-0.803001265641436,5082,3476,2000,2.0,7,4,1,1,1,0,1,0,0,0,1,0
384.1,-0.14601206083211896,0.058767247192337155,6237,2867,1573,1.5,7,4,2,0,1,0,0,1,0,0,1,0
324.2,-0.2070040580692475,-0.412592234877466,5000,3384,1383,1.0,5,2,1,0,1,1,0,1,0,1,0,0
368.4,-1.2287306536619025,-0.4586997338914987,3706,2288,1368,2.0,6,3,2,0,1,1,0,1,0,1,0,0
275.5,-1.8893360971885784,0.3106286578047692,4718,1884,900,1.0,5,2,1,0,1,1,0,1,0,0,0,1
543.1,2.493952077476105,2.1507204319724824,14400,3880,2027,2.0,7,3,2,1,1,1,0,1,0,1,0,0
393.3,-0.2900407053589485,-0.3345415075264333,5138,2784,1661,1.5,7,4,1,1,1,1,0,1,0,1,0,0
799.7,6.3868882619696725,1.2211127506279873,16924,6122,3628,2.0,9,6,2,1,1,0,1,0,0,1,0,0
493.3,0.21676290556956898,0.45103152209052233,7615,2907,1659,2.0,9,3,2,1,1,1,0,1,0,1,0,0
388.0,-0.9893074635005562,-0.49128945245174566,3923,2386,1482,2.0,7,3,2,0,1,1,0,0,1,0,1,0
320.8,-0.40242533714363427,-0.6676980669181751,4166,3249,1420,1.0,6,3,2,0,1,1,0,1,0,1,0,0
663.3,4.320404537732799,-1.3584697897462192,8289,5633,3414,2.5,11,3,2,1,1,1,0,1,0,0,0,1
270.0,-1.4525698972434056,-0.12266723017288528,4204,2373,1050,1.0,6,2,1,0,1,0,0,1,0,1,0,0
294.6,-1.6229393046899212,0.5276919189907178,5550,2044,909,1.0,5,2,1,0,1,1,0,1,0,1,0,0
371.6,-0.4985182213672932,-0.28900753541571217,5000,2592,1620,2.0,7,3,1,1,1,1,0,1,0,1,0,0
375.0,0.9473109443480934,-1.3073957916654164,4312,3854,2188,2.0,7,4,1,0,1,0,1,0,0,0,0,1
285.9,-0.6590933205951771,1.0422762557864034,7943,2428,1152,1.0,8,3,1,1,1,0,0,1,0,1,0,0
350.4,-1.1800070967776912,0.048783094828853825,4970,2197,1281,2.0,8,4,2,0,1,1,0,1,0,1,0,0
648.3,4.038957323648041,-1.6865235995142782,7150,5744,3270,2.5,10,6,2,1,1,2,1,0,0,0,1,0
290.7,-1.2358826803713168,-0.015248166065823557,4718,2505,1080,1.0,5,2,1,0,1,1,0,1,0,1,0,0
334.2,-0.8954855431358283,0.7950542065369216,7100,2048,1306,2.0,6,3,1,1,1,1,0,1,0,1,0,0
338.4,-1.4132313642181888,0.18041753487010373,5000,2036,1175,2.0,6,3,1,0,1,1,0,1,0,1,0,0
551.0,3.5390996932655474,-1.20869140042901,7723,4911,3269,2.5,9,4,2,1,1,0,1,0,0,1,0,0
319.7,-1.1132548535578344,-0.5696664987029854,3554,2664,1258,1.0,7,3,2,0,1,1,0,0,1,1,0,0
331.3,-0.7232642595125071,-0.8223235215144108,3416,3047,1378,1.0,6,3,1,1,1,0,0,1,0,1,0,0
498.1,2.090687351581885,-0.11054790360252284,8545,4154,2368,2.0,9,4,2,1,1,2,1,0,0,1,0,0
328.7,-1.4527888641980529,-0.14349316148010352,4166,2260,1125,1.0,5,2,1,0,1,1,0,1,0,0,0,1
293.1,-1.5615135780169975,-0.45190199125005515,3322,2070,1272,2.0,6,3,1,1,1,1,0,1,0,1,0,0
273.2,-1.480286453027346,0.066418242624281,4626,2247,1042,1.0,6,2,1,0,1,0,0,1,0,1,0,0
564.7,1.327954770188226,-0.41236858286834294,6905,3791,2175,2.0,7,4,1,1,1,1,0,1,0,1,0,0
351.0,-1.2466094196719468,0.0907913255204245,5000,2040,1316,2.0,7,3,1,0,1,1,0,1,0,1,0,0
381.9,1.1901977257557401,-1.6476816968251198,3795,4102,2320,2.0,7,4,1,0,1,1,1,0,0,0,0,1
266.4,-1.774659893772901,-0.048588837593476285,4000,2072,988,1.0,5,3,1,0,1,1,0,1,0,1,0,0
309.6,-1.2816818042472942,0.29754842489952055,5420,2258,1090,1.0,6,2,1,0,1,0,0,1,0,0,0,1
523.0,2.3421624117726165,-0.18466663065732453,8665,4399,2416,2.0,9,4,1,2,1,2,0,1,0,0,0,1
555.9,1.484626649008545,-1.232829369402747,5161,3926,2482,2.5,9,4,2,1,1,2,0,1,0,0,1,0
394.8,-0.14421655632577185,-0.4724562880872453,5000,2769,1816,2.0,6,3,1,1,1,1,0,1,0,0,0,1
325.3,-0.48141354451677826,-0.9820434975521166,3350,3016,1615,1.5,6,3,1,1,1,1,0,1,0,1,0,0
331.8,-0.6132180813543039,-0.2099061244511427,5010,2900,1330,1.0,5,2,1,0,1,1,0,1,0,1,0,0
331.8,-0.7230455128029397,-0.5191595585185779,4166,2676,1497,1.5,7,3,2,0,1,1,0,1,0,1,0,0
447.4,0.5596785962994361,0.21212911407318671,7508,2704,2095,1.0,7,3,2,0,1,1,0,1,0,1,0,0
426.0,0.8384037270670914,-1.6554292751565147,3355,3861,2230,2.0,7,4,3,1,1,0,1,0,0,0,0,1
335.5,-1.2136675596763875,0.07608541536978462,5000,2112,1300,2.0,6,3,1,0,1,0,0,1,0,1,0,0
731.7,7.549075390632429,3.1836776324111007,22983,6404,3568,2.0,10,5,2,0,1,2,1,0,0,1,0,0
344.4,-0.6952867152007814,0.740528458724974,7200,2304,1306,1.5,6,2,1,0,1,1,0,1,0,1,0,0
269.1,-1.968817859933854,-0.15992024515298583,3495,2044,912,1.0,5,2,1,0,1,0,0,1,0,1,0,0
724.5,8.043941113449428,2.475403888909659,21953,6321,4196,2.5,10,5,1,1,1,2,1,0,0,1,0,0
615.8,4.568849784255216,-1.756040545480079,7615,6176,3392,2.0,9,4,1,2,1,1,0,1,0,1,0,0
522.4,1.975961987815156,-0.27985625459007435,7991,4260,2285,2.0,8,5,2,1,1,1,0,1,0,1,0,0
458.6,1.3621705048085357,0.6969934087387114,9600,3356,2078,2.0,7,3,2,1,1,0,1,0,0,0,0,1
333.7,-1.0989718898525884,-0.4400862063836808,3911,2320,1430,2.0,8,3,1,0,1,1,0,1,0,1,0,0
348.2,-1.0642221201801234,0.10627543707087954,5250,2216,1328,2.0,8,3,1,0,1,1,0,1,0,1,0,0
610.9,3.816506970944967,-0.9633041560599669,8605,5378,3091,2.0,9,6,2,1,1,2,1,0,0,1,0,0
328.9,-1.2378625661644251,-0.6298313182423184,3284,2369,1372,2.0,8,3,1,0,1,0,0,1,0,1,0,0
289.7,-1.9941607601742148,0.3797358571652576,4760,1760,880,1.0,4,2,1,0,1,0,0,1,0,0,0,1
345.5,-0.7012497138716904,0.02183655150060317,5470,2632,1352,1.0,5,2,1,0,1,1,0,1,0,1,0,0
338.9,-0.7892475111097291,-0.12479547017118242,5000,2770,1260,1.0,6,2,1,1,1,0,0,1,0,0,0,1
345.4,-0.1232807251294069,-0.3952488301916152,5160,3252,1513,1.0,6,2,1,0,1,1,0,1,0,1,0,0
419.4,1.7934568543505032,-1.7106092410507354,4400,4217,2680,2.5,9,6,1,1,1,2,0,1,0,1,0,0
422.3,0.23692629409132504,-0.6559391247714416,5000,3287,1825,2.0,8,4,1,1,1,1,0,1,0,0,1,0
621.5,2.45368146831841,-0.8781775284858139,7137,4788,2496,2.0,10,4,2,1,1,2,0,1,0,1,0,0
413.9,1.386512402376072,-1.7311873851775215,3850,4076,2497,2.5,7,3,2,1,1,2,0,1,0,0,1,0
