TOTAL_VALUE,PCA1,PCA2,LOT_SQFT,GROSS_AREA,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,YR_BUILT_Encoded,REMODEL_Unknown,REMODEL_Recent,REMODEL_Old
470.2,-1.326433247,0.22897644774439135,5112,2490,1593,2,7,3,2,1,1,1,4,1,0,0
301.1,1.6025622148109824,0.9545374222295795,5223,2044,1212,2,5,2,1,0,1,0,3,1,0,0
507.7,-1.685351166,-0.17307775,10500,3461,2088,2,7,3,2,0,1,0,3,1,0,0
308,0.3203094865878932,-0.052679726,3838,1891,1200,2,5,3,1,0,1,0,3,1,0,0
416.6,2.7626794998428137,1.1004751129866412,6531,3216,1716,1.5,7,3,2,0,1,1,3,1,0,0
579.5,0.6761877339529427,0.039634538,12246,4138,2414,2,11,4,2,1,1,0,2,0,1,0
480,-0.086690756,-0.548719423,7200,3207,1930,2,7,3,1,1,1,1,3,0,1,0
352.8,-0.592975147,-0.155033173,4823,3475,1456,1,8,3,1,0,1,1,3,1,0,0
478.8,-0.880676538,0.12062856590819758,5206,2482,1576,2,6,3,2,1,1,1,4,0,1,0
359.6,3.0141396279940897,0.023289932,5500,2377,1350,2,6,3,1,0,1,0,3,1,0,0
505.3,-1.533414258,0.46063916573978186,10000,4458,2762,2,12,6,2,1,1,0,2,0,1,0
321.4,5.610450785998661,1.1832543370352642,5500,2098,960,1,5,2,1,0,1,1,3,1,0,0
778.2,-1.501697338,-0.074313365,15900,5642,3404,2.5,9,3,3,0,1,3,3,0,1,0
346.1,2.952100400028663,2.181767114630466,4300,1921,1272,2,5,3,1,1,1,1,3,1,0,0
504.5,-0.695561212,0.038482871,15039,4033,2233,2,10,7,2,0,1,0,3,1,0,0
326.9,-1.280570677,-0.388541765,5499,2803,1247,1,5,3,2,0,1,1,3,1,0,0
346.9,4.449058926459704,-0.477100282,3812,2216,1352,2,8,3,1,1,1,1,3,0,1,0
626.7,0.28683011026218774,-0.577187909,10500,5883,3046,2,9,3,1,1,1,1,3,1,0,0
410,5.103601652536135,-1.784471589,5250,3269,1842,2,7,4,1,1,1,0,2,0,1,0
576.2,1.3218451582907553,2.7214724448927807,8233,6109,3802,2.5,10,6,2,0,1,1,2,1,0,0
485.6,4.676663409720505,-0.376304228,14375,2697,1750,2,7,3,1,1,1,1,3,0,1,0
598,-0.436948168,0.1904737824209848,11048,5657,3301,2,8,4,1,1,1,0,2,1,0,0
378.4,1.287795552448728,-0.280026937,6199,2654,1459,1.5,7,3,1,1,1,1,3,1,0,0
518.9,-0.019978467,-0.533652039,7170,3744,2130,2,10,4,1,1,1,1,3,1,0,0
402.3,0.086342806,-0.579641742,5000,2903,1840,2,8,4,2,0,1,0,3,1,0,0
384.7,-1.149697089,-0.468869736,5000,3170,1767,2,6,3,1,0,1,1,2,1,0,0
368,0.36765940947253406,-0.650835918,3787,2236,1456,2,8,3,2,1,1,0,3,1,0,0
496.1,-0.637409469,-0.212163735,5171,3352,1872,2,7,3,2,1,1,1,4,1,0,0
354,-0.592572692,0.18175475780309266,5000,2636,1473,2,6,3,1,1,1,0,3,1,0,0
414.5,3.346026653961489,0.35915761383409384,6000,2466,1470,2,6,3,1,1,1,1,3,1,0,0
661.8,1.588439186192709,1.9876393047627732,11200,4562,2808,2,9,5,4,0,1,0,3,0,1,0
598.1,-1.028691877,0.4352016670219611,12927,3303,1818,2,8,4,1,1,1,0,3,1,0,0
346.8,2.075350890216862,-1.17122257,6041,2488,1075,1,5,2,1,0,1,1,3,1,0,0
484.6,-0.244291835,-0.039815743,6000,4473,2530,2,8,3,1,1,1,0,2,1,0,0
348.9,3.937271156984731,1.1946359880308806,5867,3002,1459,1.5,7,3,2,0,1,1,3,1,0,0
538.4,2.9334749234794977,0.42494391554764027,13889,4811,2770,2,8,4,1,1,1,2,3,1,0,0
534,0.23650870718743208,-0.720105294,10836,4520,2532,1.5,10,5,2,1,2,0,4,0,1,0
445.6,-0.176295947,-0.621717108,4875,3020,2007,2,9,4,1,1,1,0,3,0,1,0
377.6,1.9859499283122086,-0.361887378,4599,2861,1790,2,7,4,2,0,1,1,2,0,0,1
671.9,-0.036733362,-0.291581654,7820,4169,2374,2,9,5,2,1,1,1,3,0,0,1
342.7,9.325010128176555,3.928902032076641,5500,3384,1456,1,6,2,1,0,1,1,3,1,0,0
705.4,-1.321269626,-0.389225544,26825,8037,3527,2,9,4,2,1,1,1,1,1,0,0
348.3,0.3415543748306906,0.4720525042053861,3762,2184,1344,2,7,3,1,1,1,0,3,0,1,0
446.2,-0.667870653,0.5430280535659937,7867,2461,2004,1,8,4,1,1,1,1,4,1,0,0
445.7,-0.332040243,0.29843815566771614,6765,2356,1361,2,7,3,1,1,1,1,3,0,0,1
390.4,1.2389400210944193,-0.845768092,6592,2592,1530,1.5,7,3,1,0,1,1,3,1,0,0
449.4,-0.77777107,-0.040292759,5760,3923,2184,2,7,4,1,1,1,1,3,1,0,0
342.4,-0.337437064,-0.294751709,5235,2548,1372,1.5,9,4,2,0,1,0,3,1,0,0
368.9,-0.835589201,-0.166642481,5185,2646,1698,2,6,3,1,0,1,0,3,1,0,0
343,1.8186101339443155,-0.452897291,4875,2444,1439,2,7,4,1,1,1,0,3,1,0,0
448,2.4705559824660224,0.3028108216640681,7400,4108,2329,2,8,4,1,1,1,1,3,1,0,0
475.3,-0.567747514,-0.019382715,10000,4140,2490,2,10,4,2,1,1,0,2,0,1,0
364,1.3773895857745686,0.454119999,5535,2702,1414,1.5,6,3,1,2,1,1,3,1,0,0
474.1,-0.881860209,-0.518487998,9030,3541,2060,2,9,4,1,1,1,0,1,0,1,0
326.8,0.8556994823109001,-1.176437699,3975,2585,1444,2,8,3,1,1,1,0,2,1,0,0
456.8,-1.143250406,-0.440506045,4487,4021,1980,2,9,4,1,1,1,1,3,1,0,0
359.8,-0.788346255,1.5630884900472626,3850,2355,1379,2,7,3,1,1,1,1,3,1,0,0
347.8,-0.772589412,0.36751227554967114,9072,1742,1298,2,7,4,2,0,1,0,1,0,0,1
399.2,-0.050981452,0.4658959407123832,6215,2402,1323,2,6,3,1,1,1,2,4,1,0,0
417.7,2.418933335486706,1.206725841235472,7330,2712,1590,2,7,4,1,1,1,1,4,1,0,0
567.9,-0.078361361,-1.549012651,12080,3939,2265,2,12,5,2,1,1,1,2,0,1,0
422.1,-1.393242312,0.3878817316935107,2466,3631,1712,1,7,2,1,1,1,1,3,0,0,1
300.4,1.7133744043325498,0.687841555,5500,2164,1040,1,5,2,1,0,1,1,3,1,0,0
459.1,-0.320977248,0.41073029670423766,10000,3595,2174,2,9,4,1,1,1,0,2,1,0,0
353.2,1.8175857879801394,0.8441467513685158,6856,2733,1414,1.5,6,3,1,1,1,1,3,1,0,0
548.1,-0.275341524,0.17145616087288723,10500,3591,2193,2,8,4,1,1,1,1,2,1,0,0
415.8,2.544757405128842,0.5750463780511386,6329,2956,1393,1,7,3,3,0,1,1,3,0,1,0
574.4,-1.03883393,-0.551070044,10720,4282,2361,2,8,4,2,0,1,0,2,0,0,1
328.9,-1.592740429,0.6097045445835448,3712,2459,1425,2,6,3,1,1,1,1,3,1,0,0
309.6,-0.617274465,-0.197003917,5810,1750,1078,2,5,2,1,1,1,0,4,1,0,0
339,3.0180076963263227,0.018406850817617292,5050,2748,1414,1.5,6,2,1,1,1,1,3,1,0,0
526.3,1.6382285688052751,-0.532765045,10000,4392,2806,2.5,11,5,2,0,1,1,3,1,0,0
478.2,-1.541446912,0.001003872,6980,4144,2213,2,9,4,3,0,1,1,2,1,0,0
363.5,0.7569302463000037,-0.710903447,4400,2189,1058,1,8,4,1,1,1,2,4,1,0,0
458.8,1.007191388,-0.322182007,5500,3584,2016,2,10,3,1,1,1,1,3,1,0,0
433.2,1.0861267706974524,0.5060047347769882,6728,3616,2032,2,8,3,1,1,1,1,3,1,0,0
432.6,2.843890866391929,0.36531676034671196,8830,3068,2130,2,8,4,1,1,1,0,2,0,1,0
484.3,2.919446620834142,1.7421587285161317,10569,4653,2412,2,8,3,1,1,1,1,2,1,0,0
511.3,-0.571973282,-0.291617978,13950,4173,2278,2,9,5,2,0,1,1,3,1,0,0
336.3,1.3290103929223822,-0.749251658,4900,2597,1568,2,7,3,1,0,1,0,3,1,0,0
400.9,-0.097037787,0.6248963322984716,6100,3934,2205,2,8,3,1,1,1,0,2,1,0,0
417.3,-0.159851235,-0.232510653,7610,3068,1290,1,5,2,1,2,1,2,3,1,0,0
367,-0.883167143,0.48363131,5500,3212,1456,1,9,3,2,1,1,1,3,1,0,0
332.4,-0.317072112,-0.911446554,6375,2130,1372,2,7,3,1,0,1,0,3,1,0,0
442.3,1.824275580599825,-1.245672784,3750,2754,1859,2,8,3,2,0,1,1,3,0,1,0
433.8,-0.413453374,0.4026922030951704,5516,4380,2442,2,8,5,2,0,1,0,2,1,0,0
357.6,0.8883024900529182,0.6783365904224712,6750,2431,1536,2,7,3,1,1,1,1,2,1,0,0
394,-1.283116653,-0.439016879,8979,3123,1904,2,8,4,2,0,1,0,2,0,0,1
337.1,-1.609061186,0.5776735719506902,3687,2247,1349,2,8,3,1,1,1,1,3,1,0,0
314.9,1.5390961240930607,-0.399616416,5714,1750,1078,2,5,3,1,1,1,0,4,1,0,0
446.3,-1.658536816,0.12369321505080615,7178,4038,2164,2,9,6,1,1,1,1,3,1,0,0
313,0.5659509752571487,-0.736820353,4534,2250,900,1,5,2,1,0,1,0,3,1,0,0
480.4,0.2405718628319797,-0.246900918,5201,3544,1920,2,7,4,1,1,1,1,3,1,0,0
386.7,-1.168813845,0.079282526,5962,3329,1661,2,6,2,1,0,1,0,2,1,0,0
307.5,3.525682019744066,0.002353714,5036,2393,1160,1,5,3,1,0,1,1,3,1,0,0
645.7,0.42057737097171033,-0.309830923,10569,4760,2933,2,11,5,3,0,1,1,2,1,0,0
370,-0.997381155,-0.467422052,6065,3100,1942,2,7,3,1,0,1,0,3,1,0,0
354.6,-0.500693084,-0.009806684,3936,2712,1272,1,6,3,1,1,1,1,3,1,0,0
348.7,-0.863968144,0.11158000419530156,5643,2697,1459,1.5,6,2,1,1,1,1,3,1,0,0
356.9,-0.020767826,0.3162995997582184,5500,2376,1365,2,8,3,1,0,1,1,3,1,0,0
362.1,-0.770146855,0.3490831020604345,6999,2888,1556,2,8,4,1,1,1,1,3,1,0,0
330.5,0.9550393146472588,-0.436441242,6163,2520,1260,1,6,2,1,0,1,1,3,1,0,0
444.6,-1.585327249,-0.421112636,6375,3799,1926,2,9,5,1,1,1,0,2,0,1,0
286.9,-1.118606944,-0.531836786,3338,2328,1090,1,5,3,1,0,1,1,3,1,0,0
304.4,2.2431848429941965,-0.718200606,3662,2400,1400,2,7,3,1,0,1,0,3,1,0,0
465.7,0.46587270614083887,-0.717299501,7250,4753,2319,2,9,4,2,1,1,0,2,0,1,0
409.6,2.519258571848543,0.5894530548085237,5139,3354,1960,1.5,8,4,1,1,1,1,2,1,0,0
523.1,1.2557096184118368,0.07691614,10708,4418,2257,2,9,3,2,1,1,1,2,1,0,0
614.6,-0.510917992,-0.397979325,7975,3680,2024,2,7,4,2,1,1,1,3,0,1,0
386.8,4.427579670284139,1.7065209609332228,4725,2620,1632,2,7,3,1,1,1,1,4,1,0,0
560.2,0.32162595613111034,-0.552013819,15690,5052,2780,2,11,6,2,0,1,1,2,1,0,0
427.1,-0.608958646,-0.731789165,5351,3292,1843,2,8,4,1,1,1,1,3,1,0,0
374.7,0.16579615674356582,-0.410288229,3800,2779,1585,2,8,3,1,0,1,0,3,1,0,0
381,-1.291812482,0.5451774945378466,5500,3159,1769,2,7,4,1,1,1,1,3,1,0,0
308.9,2.744215004074685,-0.377652289,6000,2148,1064,1,5,2,1,0,1,1,4,1,0,0
590.2,-0.878368538,-0.335958189,8637,5242,2246,1,7,2,1,1,1,2,3,1,0,0
333.4,-1.099586177,0.1553525673391957,4412,2551,1404,2,6,3,1,0,1,0,3,1,0,0
311.4,-1.506115242,-0.310870707,5304,2379,1189,1,6,3,1,1,1,1,3,1,0,0
336.7,4.099404384063016,3.234897311,3700,2304,1120,1,6,3,1,1,1,0,3,1,0,0
649.6,0.5788101877555153,-0.255310222,19015,3575,2921,2,9,5,3,1,1,3,2,1,0,0
453.5,-0.073766767,0.464010464,6375,3288,1917,2,7,6,1,1,1,0,2,0,1,0
376.4,-1.097188415,-0.556897057,7293,2749,1553,2,8,4,1,1,1,0,3,0,0,1
343,-0.94532573,0.390180817,3637,2332,1464,2,7,3,1,1,1,0,3,1,0,0
366.5,1.5927023003356044,0.9289034466926283,6041,2486,1148,1,6,2,1,0,1,1,3,1,0,0
454.5,-0.867312912,0.3398261133198742,10405,3684,1956,2,8,3,1,1,1,1,2,1,0,0
376.4,-0.774985482,0.15658492769583426,6045,2250,1360,2,7,3,1,1,1,1,2,1,0,0
386.1,2.059132458577146,-0.376501654,5718,2382,1406,2,7,4,2,0,1,0,3,1,0,0
413.9,1.3852507034585286,0.7368434609615075,7875,4203,2408,2,8,4,2,0,1,0,2,1,0,0
460.1,4.859921233789799,-0.843431073,9716,3428,2036,2,9,4,1,1,1,0,2,0,1,0
713.3,-0.390060553,0.6298785546233536,10150,5977,3393,2,10,7,2,2,1,1,2,0,1,0
375.9,4.253039190170077,-1.173141246,7325,2319,1541,2,7,3,1,0,1,1,3,1,0,0
730.1,1.2431621500314203,-0.966760231,8631,5722,3250,2,12,5,2,1,1,2,3,1,0,0
493.68,3.7660686324467667,-1.17539975,5500,3731,2344,2,7,3,2,1,1,1,3,0,1,0
599.7,-0.262385922,-0.163094795,8040,5406,3112,2,12,4,1,1,1,1,2,1,0,0
420.1,1.2553659015329202,-1.395183634,5554,3004,1488,2,6,3,1,1,1,1,3,1,0,0
488,0.8186478217073822,-0.372377667,4479,4023,2324,2,9,3,1,1,1,1,3,1,0,0
571.4,-0.71202111,-0.264071032,6375,3576,1946,2,7,5,2,1,1,1,2,1,0,0
349.5,-1.67322083,0.31817865223782316,4779,2680,1414,1.5,6,3,1,1,1,1,3,1,0,0
300.4,-0.726533812,-0.752820502,5000,1976,988,1,5,3,1,1,1,1,3,1,0,0
342.1,0.20035711682602544,0.27002453588923064,3612,2674,1576,2,6,3,1,1,1,1,3,1,0,0
382.7,1.6426909282591575,1.4426000471304443,7154,3053,1622,2,8,3,1,1,1,0,2,1,0,0
533.7,-0.945519731,-0.394369442,11714,3305,2041,1.5,7,3,1,1,1,0,2,0,1,0
366.2,1.3757772231676635,-0.933832988,4205,2396,1472,2,7,4,1,0,1,1,3,1,0,0
385.6,-0.720603557,0.3837807647806804,5682,4368,2039,1,9,4,2,0,1,0,3,1,0,0
321.3,2.824670739113431,-1.854309741,6300,2594,1237,1,5,2,1,1,1,1,3,1,0,0
537.4,-1.951950201,-0.042780859,5261,5301,2773,2,9,4,1,1,1,1,2,0,1,0
269.2,1.3103998776889838,-1.36076661,3800,1956,936,1,5,2,1,0,1,0,3,1,0,0
457.6,-0.102920272,-0.254803269,4622,4100,2303,2,7,3,2,1,1,2,3,0,0,1
386.1,0.7913009405143903,0.36449629636343944,5500,3410,1383,1,9,4,2,0,1,1,3,0,1,0
414.5,0.31685998995256737,0.45208245613339665,8125,3054,1988,2,6,3,1,0,1,1,3,0,0,1
449.9,-0.78055896,-0.412758396,7740,2950,1700,2,7,3,2,2,1,1,4,1,0,0
396.2,2.479930070314131,0.1504220867905694,4350,2605,1464,2,7,3,1,0,1,1,3,1,0,0
511.6,3.2088549701439186,0.6440045829308291,9643,4246,2485,2,9,5,2,0,1,1,3,1,0,0
534.2,2.210056410286308,-1.084134488,11700,4521,2642,2,10,4,1,1,1,1,2,1,0,0
416.3,-0.206075348,1.4654331633805433,6375,4478,2588,2,11,5,1,0,1,0,2,1,0,0
390.4,-2.028273921,-0.062705498,9503,2518,1258,1.5,6,3,2,0,1,1,3,0,1,0
295.8,1.2533733125856639,-0.141005669,3662,1900,925,1,5,2,1,0,1,0,3,0,0,1
439.5,-0.380676665,0.18072998243655294,7471,3566,2166,2,6,4,2,0,1,0,3,1,0,0
339.1,1.4864885959899836,0.43737106869239795,6250,2628,1516,2,6,2,1,1,1,0,2,1,0,0
553.8,-1.610506834,0.291666577,9126,3570,2122,2,8,3,1,1,1,2,4,1,0,0
310.5,0.8010125652406962,1.359749962514152,5000,2148,936,1,4,2,1,0,1,1,4,1,0,0
455.1,2.3476966898276204,1.4727287330919803,10498,2848,1776,2,8,3,2,0,1,0,3,0,0,1
470.9,3.2126904062447017,0.09539375,12606,4031,2070,2,9,4,1,1,1,1,2,1,0,0
545.1,-0.545855444,-0.466878325,10416,4510,2840,2,8,4,1,1,1,1,2,1,0,0
359.9,-1.700891591,-0.171492865,4524,2567,1664,2,8,4,1,1,1,0,3,1,0,0
261.7,3.447492857781896,-0.119346324,3800,2112,1056,1,5,2,1,0,1,1,4,1,0,0
618.4,0.8021497905906892,0.4763674315517731,10167,4928,2821,2,9,5,2,1,1,1,3,0,1,0
422.5,0.3197158686059251,-0.242020683,8400,3072,1946,2,7,4,1,0,1,0,3,1,0,0
375,-0.356314032,-0.133226907,6100,3066,1871,2,7,4,1,1,1,1,2,1,0,0
318,-0.187241839,-0.584418466,5500,3056,1383,1,5,2,1,0,1,0,3,1,0,0
383.3,-1.083523042,0.5867093429752112,4650,3090,1632,2,8,4,2,1,1,1,3,1,0,0
319.1,-0.535042616,0.31557185661992354,6375,2014,1271,2,6,3,1,1,1,0,2,1,0,0
328.4,-0.417996204,-1.294077796,6375,2592,1387,1.5,6,2,2,1,1,1,4,1,0,0
336.4,1.2664605986748454,-1.081071288,2691,3069,1733,2,8,4,1,1,1,0,3,1,0,0
577.1,-0.564686332,-0.099135538,5244,3899,2298,2,9,4,1,1,1,1,2,0,1,0
411,-1.928291199,-0.052481058,5369,2525,1550,2,6,3,1,0,1,2,3,1,0,0
300.8,-1.771540845,-0.021637335,3800,2028,912,1,5,3,1,0,1,1,3,1,0,0
267.5,1.0456713046769757,1.949346931640333,4068,2060,988,1,5,2,1,1,1,0,3,1,0,0
434.2,4.803297823295671,-0.840638778,12198,2812,1760,2,7,4,2,0,1,0,3,0,1,0
624.5,-0.375425783,-0.284112929,10085,5975,3355,2,10,3,2,1,1,2,2,1,0,0
313.3,1.8701789594305187,-0.965330147,5120,3066,1416,1,6,3,1,0,1,1,3,1,0,0
439.1,-0.733092444,-0.247732803,6250,4213,2477,2,10,3,1,1,1,1,2,1,0,0
322.3,-0.652096831,0.34387718197401024,4794,2647,1414,1.5,5,2,1,1,1,1,3,1,0,0
349.2,2.2075719440230968,1.1534461264729317,6293,2594,1297,1,6,3,1,0,1,0,3,1,0,0
624.9,2.3966609107229075,0.3148918954525121,11700,3807,2220,2,7,3,1,1,1,1,2,0,1,0
565.4,-0.234066668,-0.973664008,9951,3977,2534,2,8,4,2,1,1,2,3,1,0,0
361.8,-0.32544519,-0.861418298,3680,3044,1762,2,9,3,1,1,1,0,3,1,0,0
353.6,-0.716089414,-0.200472549,3800,3326,1492,1,6,3,1,0,1,1,3,1,0,0
377.6,-0.385849644,-0.127311981,4950,2413,1550,2,6,2,1,0,1,1,3,1,0,0
369.5,0.5317651357466887,0.7429217826480129,5500,2820,1503,1.5,7,4,2,0,1,1,3,1,0,0
475.3,0.088052216,-0.01138592,8705,2862,1798,2,7,4,1,1,1,1,3,1,0,0
384,2.401744575744853,-0.501892921,6375,2802,1794,2,7,3,1,1,1,0,3,1,0,0
485.1,3.3393179534676074,0.43581539492565774,7981,4538,2481,2,9,3,3,1,1,1,3,1,0,0
676.2,-1.785984364,-0.126813197,11354,4740,2670,2,10,5,3,1,1,1,3,0,0,1
264.5,-0.323362324,-0.243287982,3800,2084,1000,1,5,2,1,0,1,1,3,1,0,0
361.2,-0.627584591,0.2634391558890193,5275,3136,1395,1,7,3,1,1,1,1,4,1,0,0
380.1,-1.309833413,-0.66266264,6145,2493,1402,2,7,3,1,1,1,1,3,1,0,0
340.4,3.450198736,-1.220264476,3120,2320,1364,2,7,3,1,0,1,0,3,0,1,0
741.9,-1.824073221,0.1465275584729706,7589,4856,3245,1.5,10,5,3,1,1,2,4,1,0,0
286.3,-0.916943024,1.157286200946858,4406,1968,950,1,5,2,1,0,1,0,3,1,0,0
385.4,-0.657901955,0.10972046294760278,7906,2232,1056,1,5,2,1,0,1,1,4,1,0,0
418.4,-0.384707325,0.11585972331156323,5756,2384,1500,2,8,4,1,0,1,0,3,1,0,0
363.1,0.21972621830800806,-1.130899343,6080,2752,1461,1.5,6,2,1,1,1,1,3,1,0,0
386.8,-0.145917501,-0.977899093,3800,3901,1607,1,8,4,1,1,1,1,3,1,0,0
386.6,-0.219648902,-0.843306505,3770,3162,1752,2,7,4,1,1,1,0,3,0,1,0
365.8,-0.642449072,-0.048953621,4000,3092,1698,2,8,3,1,1,1,0,2,1,0,0
372.7,2.2686022347195536,-1.64921319,5400,2409,1550,2,6,3,1,0,1,0,3,1,0,0
482.8,-0.000118548,3.3461698325459066,5096,4724,2674,2,8,4,1,1,1,1,3,1,0,0
397.2,-2.334250714,0.030966565,14230,2079,1014,1,6,2,1,1,1,1,4,1,0,0
279.8,-1.550756801,0.4696479859830278,3512,1724,792,1,6,3,1,1,1,1,3,1,0,0
300.4,-0.095892086,0.10514603826264445,5500,2090,950,1,5,2,1,0,1,1,3,1,0,0
338.7,-0.9853087,-0.034305139,6375,3212,1383,1,6,3,1,0,1,1,3,1,0,0
370.1,-0.702258393,-1.129534232,5000,2408,1314,2,8,3,1,1,1,1,3,1,0,0
356.6,-0.112390877,-0.662664886,2755,2694,1710,2,6,3,1,1,1,0,3,0,1,0
343.5,-0.524522616,-0.17271684,4556,3139,1680,1.5,6,3,2,0,1,1,3,0,1,0
398.5,4.218488369986781,-2.480424497,5244,2554,1585,2,9,3,1,1,1,0,3,1,0,0
721.6,1.0765461094590196,-0.774594218,5505,5806,3626,2,14,7,3,1,1,2,2,0,1,0
535,2.5396327808749537,0.5813845991272338,5732,3818,2113,2,9,5,1,0,1,1,2,1,0,0
555.9,-0.535735306,0.15145740929693838,10731,4256,2371,2,9,5,2,1,1,1,3,1,0,0
397,-0.18152272,-0.470851158,6000,2474,1514,2,7,3,1,1,1,2,3,1,0,0
396.7,-1.461256604,0.6274386738491681,4950,2832,1752,2,8,3,2,1,1,1,3,1,0,0
293.1,-0.042031824,-0.03253786,6000,1934,1050,1,5,2,1,0,1,1,3,1,0,0
375,0.105420776,0.4574531018531971,6159,2816,1705,2,9,5,1,0,1,0,3,0,0,1
387.8,-0.370192408,0.257179157,7500,2796,1648,2,7,3,1,1,1,1,2,1,0,0
401.3,3.0822172217466943,-0.441550579,6457,2488,1581,2,6,3,1,1,1,1,4,1,0,0
562.9,-0.55494378,-0.405381093,8960,4792,2767,2,8,5,2,2,1,2,3,0,0,1
338.1,-0.242644077,-0.233213774,4651,2628,1600,2,6,3,1,1,1,0,3,1,0,0
344.5,-0.476316596,-0.088172256,5398,3166,1428,1,5,2,1,0,1,0,3,1,0,0
409.2,-1.093484786,0.4443797822113317,5500,2593,1565,2,6,3,2,1,1,1,3,1,0,0
292.6,1.3393478412075663,1.7949389720327542,6000,2292,1146,1,5,2,1,0,1,1,3,1,0,0
468.4,0.3661619165078421,-1.437965811,12190,2984,1908,2,9,4,2,0,1,1,4,1,0,0
402.8,0.17986105125247287,1.2594789232100725,3290,3636,1971,2,8,4,1,0,1,1,3,1,0,0
355.9,0.3493836468570066,-1.718794674,9500,2597,1542,2,7,3,1,0,1,1,3,1,0,0
364.9,-0.346896459,2.459669940349812,2614,3580,2090,2,7,3,1,1,1,0,3,1,0,0
388.3,-0.121392283,-0.055941194,11690,2240,988,1,5,2,1,1,1,1,4,1,0,0
383.1,4.498758996489811,0.3905975473852628,6000,2850,1639,2,7,3,2,1,1,1,2,1,0,0
580.6,0.618527725,-1.258827169,12642,5494,3015,2,9,5,2,0,1,0,2,1,0,0
384.2,0.8383268272888826,0.6924746258858011,4019,3757,2007,2,10,4,2,1,1,0,2,1,0,0
491.9,0.3122690301043546,-0.791084812,8950,3112,1872,2,6,2,1,1,1,0,2,0,1,0
405.6,-1.109898931,-0.040187436,4780,3262,1937,2,8,5,1,0,1,1,2,1,0,0
325.7,0.3665412475214263,-0.512176989,4848,2210,1351,2,7,3,1,1,1,1,3,1,0,0
454.8,3.5117344048707957,-0.638706862,5500,3308,1850,2,7,3,1,2,1,0,3,0,1,0
559.5,0.6412197812447551,-0.333166499,9008,5121,2927,2,10,4,2,0,1,1,3,1,0,0
386.4,4.21880158,0.055669807,6250,3499,1859,2,7,4,1,0,1,0,3,1,0,0
683.1,-0.739298251,-0.162246284,11550,4989,3245,2.5,9,4,3,1,1,2,2,1,0,0
367.3,-1.129873149,-0.258066034,5000,2518,1458,2,7,3,1,1,1,1,3,1,0,0
341.3,0.7921628171229417,-0.258036794,4305,2264,1380,2,6,3,1,0,1,0,3,1,0,0
447,-1.270938572,0.2591229080766545,6637,3308,2050,2,8,4,2,1,1,1,4,1,0,0
363,4.198280140937869,-2.533477554,5370,1986,1274,2,6,3,1,0,1,1,3,0,1,0
500.6,2.4551240909538814,-0.073442758,5305,6304,3331,2,8,4,1,1,1,3,3,1,0,0
582.9,-0.384068769,-0.325645625,9080,4298,2514,2,8,4,3,1,1,1,3,1,0,0
375.2,0.6194707179773803,-0.638209006,5008,3100,1404,1,7,2,1,0,1,1,4,0,1,0
396.6,1.9230825570479024,-0.943694648,5500,3551,1918,2,7,4,1,1,1,1,3,1,0,0
566.3,-0.109637848,-0.667159311,6375,4142,2548,2.5,9,4,2,1,1,0,2,0,0,1
329.1,-0.327486486,-0.158134983,4524,3389,1533,1,7,3,1,0,1,1,2,1,0,0
349.4,2.9616569037085707,0.2736512465256881,5500,2835,1544,1.5,6,2,1,1,1,1,3,1,0,0
513,-0.64128352,0.2609829618848198,10510,4580,2567,2,10,5,1,1,1,1,3,0,0,1
342,-1.619733387,0.4898704595338419,6110,2612,1322,1.5,6,3,2,0,1,1,3,1,0,0
304.2,-1.831587354,-0.219196984,5469,2001,950,1,6,2,1,0,1,1,3,1,0,0
306.5,-0.817872536,-0.379062566,3550,1833,1152,2,6,3,1,0,1,0,3,1,0,0
340.4,1.8148582457927176,-0.889980656,4394,2484,1500,2,7,4,1,1,1,0,3,1,0,0
477.1,0.2684714795988776,-0.126870525,6375,4033,2522,2,8,3,1,1,1,2,2,0,1,0
394.1,-1.032928905,0.19519167683752942,6308,3044,1810,2,8,2,1,1,1,0,4,1,0,0
350.4,0.016373703990827985,0.004506291,5500,2200,1328,2,7,3,1,0,1,1,3,1,0,0
346.4,-1.784056178,-0.038639017,6265,3369,1399,1,7,4,1,0,1,0,3,1,0,0
295.4,-1.607371206,0.3552292992880016,4000,2182,912,1,5,2,1,0,1,1,3,1,0,0
304.1,1.1874417781591797,0.6487137052427844,5163,2052,974,1,5,2,1,1,1,1,3,1,0,0
437.8,3.4164254977739366,-0.902967402,9250,3509,1884,2,7,4,1,0,1,0,2,1,0,0
531.7,0.15358182366228618,0.16206468220021977,8280,4979,3039,2,9,3,2,0,1,2,3,1,0,0
405.6,3.552590723131792,-0.2816587,6831,3152,1568,2,9,4,2,0,2,1,2,1,0,0
537.6,2.7877320730159174,-1.239147701,9904,5074,2860,2,10,6,1,1,1,0,3,1,0,0
486.9,3.002520278836141,-0.215118062,6700,4906,2774,2,9,4,2,1,1,1,2,1,0,0
595.2,-0.421631295,-0.73621448,9425,4455,2838,2.5,10,6,2,1,1,1,2,0,1,0
323.3,0.7511238381305513,-0.347886407,4000,3050,1550,1.5,6,3,1,1,1,0,3,1,0,0
354.2,-0.184428461,-0.24452989,6349,3556,1904,1.5,8,3,1,1,1,1,3,1,0,0
